,id,patent,software,brand,book,article_A1,article_A2,article_A3,article_A4,article_B1,article_B2,article_B3,article_B4,article_C,article_SQ,graduation,guidance_ic_a,guidance_ic_c,guidance_m_a,guidance_m_c,guidance_d_a,guidance_d_c,guidance_g_a,guidance_g_c,guidance_e_a,guidance_e_c,first_doc,institution_id,ind_prod
3780,a4cd80c4-cd71-4933-9d47-26ab061b61d7,,,,,,,,,,,,,,,,,,,,,,,,,,2014,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3781,6e6bec07-31d7-4959-b825-c153f15862d1,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3782,e638132d-2ee8-48ba-b540-1a2fb73684dc,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3783,d3a2e018-f4a9-44aa-a575-7651d4dbc550,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3784,ca9017d1-40f3-42d3-8b3d-468dc76966ec,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3785,a485be3e-36fe-468e-b77b-ca24fce2a130,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3786,03592cdb-d315-4914-a37b-5a719d3bc125,,,,,,,,,,,,,,,,,,,,,,,,,,2019,498cadc8-b8f6-4008-902e-76281101237d,0.0
3787,b1eabe1d-0270-4693-8ef0-5c618b45dcd1,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3788,e92e2ae0-1f62-4bde-839b-00a6a2f17be1,,,,,,,,,,,,,,,,,,,,,,,,,,2006,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3789,795096e6-8a3f-49d5-8e61-837ea0ad99cf,,,,,,,,,,,,,,,,,,,,,,,,,,2020,498cadc8-b8f6-4008-902e-76281101237d,0.0
3790,64e1eba1-5348-4fd7-aa60-0c3eacdb6c1c,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3791,31fef01e-efb4-4033-bc8d-63ae30c0648a,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3792,2d765783-920d-4309-b1b1-dbde80662d00,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3793,b480e182-c262-469a-bedf-de01f4b59cf1,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3794,6a241b7f-485a-4d26-a058-c53978fcddca,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3795,1dde8596-35dd-4904-943a-f62c7392e631,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3796,83dc7cf6-d401-4944-9ae7-0c09bacd64c7,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3797,475ba53e-2fb0-4d7f-9444-fd5f51997d8b,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3798,7d3a29b6-9b6f-4e0d-9280-4de35f2ad16d,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3799,99be7f27-2d51-416b-8eca-d2ddebe5620f,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3800,e0273cc3-6686-4339-8a29-f518978360e0,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3801,903b5f88-4ddc-49b1-bc66-f875e63b680f,,,,,,,,,,,,,,,,,,,,,,,,,,2000,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3802,bd0b4998-1553-4b00-9673-1dd7e470b03f,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3803,b631a748-2cf0-4821-bc9e-2f0cce738089,,,,,,,,,,,,,,,,,,,,,,,,,,2006,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3804,85c15d57-672a-4cca-bf97-18decf59a336,,,,,,,,,,,,,,,,,,,,,,,,,,2009,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3805,96057980-b661-4544-9766-c3fe5a9b3d6d,,,,,,,,,,,,,,,,,,,,,,,,,,2013,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3806,c318e5fc-1c67-4570-9bd5-eabad3dec1d1,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3807,0f7d44fd-8da1-4b60-b2a0-6d2a9c65ba5c,,,,,,,,,,,,,,,,,,,,,,,,,,1996,498cadc8-b8f6-4008-902e-76281101237d,0.0
3808,953f6309-c583-41aa-86c1-9fcff579abb9,,,,,,,,,,,,,,,,,,,,,,,,,,2013,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3809,09633ddf-c113-430a-9c40-5d9c3095cc54,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3810,d9f244f5-5d3b-4df0-b812-3ac31efedf07,,,,,,1,,,5,2,,3,,,Doutorado,2,3,5,3,1,,,19,,,2020,08aa6e17-f9ae-4979-a399-5b32a506a15e,4.49
3811,0d3b7dc3-4d1e-4e84-9508-bf7d868f50fb,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3812,66ed2259-bfc0-4f0a-b7d4-38ec9428ca9b,,,,,,,,,,,,,,,,,,,,,,,,,,2006,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3813,e3202fad-2dfd-4d79-a5b9-60069376c9bb,,,,,,,,,,,,,,,,,,,,,,,,,,2012,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3814,30a2d889-f2bd-4e71-8800-973cdad2f771,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3815,208164a3-a4ba-4695-8c4c-60194aaf870b,,,,,,,,,,,,,,,,,,,,,,,,,,2021,498cadc8-b8f6-4008-902e-76281101237d,0.0
3816,61e54f85-417b-4d04-8803-8ae804116a60,,,,,,,,,,,,,,,,,,,,,,,,,,2010,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3817,69912379-1af2-447b-95ab-5254985e8e47,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3818,f3cc9501-1fc5-4870-a421-a1e72afaf32b,,,,,,,,,,,,,,,,,,,,,,,,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
3819,2b46da89-5804-4316-b56d-340d019c429a,,,,,,,,,,,,,,,Graduação,,,,,,,,,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
3820,e98d2b87-33d2-4a8f-bc1b-bce608c5e22c,,,,,,,,,,,,,,,,,,,,,,,,,,2014,498cadc8-b8f6-4008-902e-76281101237d,0.0
3821,3531c80b-78b4-451b-8685-eadb4d652b4e,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3822,ed327861-114d-4ca5-a4f9-108f201370f6,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3823,54ab2ebf-a8e9-43ee-bff7-9224930e4af5,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3824,35ba1b61-80c5-4c14-a162-c5655e0b3e9c,,,,,,,,,,,,,,,,,,,,,,,,,,2022,498cadc8-b8f6-4008-902e-76281101237d,0.0
3825,75bbef9a-e8e9-483b-8c85-1933fb577a4c,,,,,,,,,,,,,,,,,,,,,,,,,,2021,498cadc8-b8f6-4008-902e-76281101237d,0.0
3826,660b9de7-40c7-49ef-a384-47b43f645fa0,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3827,d0f58ebe-9c10-406e-814b-592013634808,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3828,dcb39ca6-e66e-4ee0-b3bd-aff4c6d4771c,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3829,cefd6550-2652-42cf-aeec-bb98ae78373f,,,,,,,,,,,,,,,,,,,,,,,,,,2021,498cadc8-b8f6-4008-902e-76281101237d,0.0
3830,4ec34617-d0ad-4839-87f6-120373825276,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3831,3def3fb2-334a-4c5c-b0a8-e14e0747813e,,,,,,,,,,,,,,,,,,,,,,,,,,2018,498cadc8-b8f6-4008-902e-76281101237d,0.0
3832,5458790d-395a-4ba6-8539-f0be6508fff8,,,,,,,,,,,,,,,,,,,,,,,,,,2018,498cadc8-b8f6-4008-902e-76281101237d,0.0
3833,9a86aca7-a226-43bd-8244-0c827aaca344,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3834,47b5f7f5-fbf4-48ae-ab93-893cd01173b0,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3835,45a8cbbe-73dc-4d51-84a0-386a509e451e,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3836,5a74c076-8973-4123-aecd-78bb15871f5f,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3837,efb381e9-4625-47f2-a56b-5084d68a5afe,,,,,,,,,,,,,,,,,,,,,,,,,,2014,498cadc8-b8f6-4008-902e-76281101237d,0.0
3838,064618e2-663f-45da-95e4-86a22e3e4bff,,,,,,,,,,,,,,,,,,,,,,,,,,2014,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3839,fea23ad3-55b9-4826-a4ba-080df364794d,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3840,56b7bca0-8f43-4b4a-9cd1-9f20bd5bb1ab,,,,,,,,,,,,,,,,,,,,,,,,,,2019,498cadc8-b8f6-4008-902e-76281101237d,0.0
3841,0eba0713-9187-4fe2-9414-4a68768a035a,,,,,,,,,,,,,,,,,,,,,,,,,,2016,498cadc8-b8f6-4008-902e-76281101237d,0.0
3842,64ad10c8-0e5d-4ebc-9f8f-b0c644daa22e,,,,,,,,,,,,,,,,,,,,,,,,,,2009,498cadc8-b8f6-4008-902e-76281101237d,0.0
3843,d1b8b27f-4022-4e0b-98d8-19415e79e8b3,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3844,ea9ff97b-ffbf-4fe4-a167-3cb92524c40f,,,,,,,,,,,,,,,,,,,,,,,,,,2012,498cadc8-b8f6-4008-902e-76281101237d,0.0
3845,c4928fd7-89af-4ce8-9bf6-63e3d2e6024c,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3846,f2d90506-8357-4ffa-9efb-a0336760b747,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3847,cd60511b-122f-450e-82e0-3ca81a61105d,,,,,,,,,,,,,,,,,,,,,,,,,,2018,498cadc8-b8f6-4008-902e-76281101237d,0.0
3848,8d5dc077-13a6-40fd-9729-8ce1e5a86a01,,,,,,,,,,,,,,,,,,,,,,,,,,2007,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3849,75e31d8d-3893-42cb-b1bc-3ed45c426ede,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
3850,143c33f0-8c6d-4162-bfa2-8d64543de2c7,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3851,9d1d2eb1-8647-4a4b-b75c-2afd06a74c23,,,,,,,,,,,,,,,,,,,,,,,,,,2017,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3852,0cbb4a66-1d45-41e8-94e0-5d1f33d3c83c,,,,,,,,,,,,,,,,,,,,,,,,,,2007,498cadc8-b8f6-4008-902e-76281101237d,0.0
3853,804ef0ff-9ee8-467a-b295-6046f9225465,,,,,,,,,,,,,,,,,,,,,,,,,,2022,498cadc8-b8f6-4008-902e-76281101237d,0.0
3854,0cf831a6-3a6e-45af-90c5-4716c39e926e,,,,,,,,,,,,,,,,,,,,,,,,,,2016,498cadc8-b8f6-4008-902e-76281101237d,0.0
3855,8e068faa-6633-4425-8409-d8d122b7a956,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3856,d5672aab-f926-4a4b-a425-3b9efdd4552c,,,,,,,,,,,,,,,,,,,,,,,,,,2015,498cadc8-b8f6-4008-902e-76281101237d,0.0
3857,04c9dc85-1560-44f9-b060-3cc225670675,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3858,4bcf280c-09f6-40ed-b3b0-2155d5a24d2a,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3859,c06be8c5-a9c9-4d7b-9269-1f385df2538d,,,,,,,,,,,,,,,,,,,,,,,,,,2008,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3860,523c6a9d-d59b-4206-bc8b-dd7f321520ed,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3861,1bbc172d-d8a8-43b3-bd4e-782819c34808,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3862,bdb25ac9-6976-4c6d-969b-f0493553fd84,,,,,,,,,,,,,,,,,,,,,,,,,,2005,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3863,50cde610-d043-4775-9a52-0b20a7c70d5b,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3864,7d915250-d31e-47d4-a15a-34ea13f870bb,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3865,4e2f0d7e-e8b3-495e-81bb-f6c391c5aca9,,,,,,,,,,,,,,,,,,,,,,,,,,2012,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3866,8f739007-ece6-4059-9635-81acf2f52057,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3867,9bd6f850-e30d-470a-aefe-13a38b47d604,,,,,,,,,,,,,,,,,,,,,,,,,,2004,498cadc8-b8f6-4008-902e-76281101237d,0.0
3868,37878689-6853-4e12-a4cc-b09e470a4337,,,,,,,,,,,,,,,,,,,,,,,,,,2009,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3869,ad82c7b7-228d-4a4c-8648-3b7829c606e5,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3870,4117bef3-09a2-4a46-bb3a-7feee6948160,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3871,cf4d9687-50a5-4450-a882-281a5d28768e,,,,2,,1,2,1,3,,1,1,,,Doutorado,,7,2,16,1,7,,22,,,2003,498cadc8-b8f6-4008-902e-76281109187d,4.875
3872,913076ca-5d98-4ff9-a94e-d08c6e7af173,,,,,,,,,,,,,,,,,,,,,,,,,,2018,498cadc8-b8f6-4008-902e-76281101237d,0.0
3873,943fd789-1d78-48e5-aa6e-af1d805eaa91,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3874,e070117d-69a3-4ba3-b4ab-f15f8c7e67df,,,,,,,,,,,,,,,,,,,,,,,,,,2013,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3875,491d4edb-f43a-40ca-a58d-bb10b725723f,,,,,,,,,,,,,,,,,,,,,,,,,,1990,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3876,0cbdbd45-60c7-4d7e-a8b4-53a760860f0a,,,,,,,,,,,,,,,,,,,,,,,,,,2016,498cadc8-b8f6-4008-902e-76281101237d,0.0
3877,3b114f4b-a44b-4414-96af-9a71446a5936,,,,,,,,,,,,,,,,,,,,,,,,,,2011,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3878,0eacbfc5-7596-4ccc-9379-59e7908ad453,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3879,bb60d225-c3fd-42b8-a07b-85193d4a3f93,,,,,,,,,,,,,,,,,,,,,,,,,,2009,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3880,93fdfde2-29c5-4ad7-85c1-c7e58ec06cc9,,,,,,,,,,,,,,,,,,,,,,,,,,2022,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3881,000bb520-e8d3-4890-b1d5-14a0cda98eb5,,,,,,,,,,,,,,,,,,,,,,,,,,2013,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3882,3c9b4f03-290d-43b1-b766-d645643d8f2e,3,,,,1,1,,,,,,,,1,Doutorado,2,1,,,,,,3,,10,2010,08aa6e17-f9ae-4979-a399-5b32a506a15e,1.875
3883,40126cb3-50d0-48d8-a276-961e933bed21,,,,,,,,,,,,,,,,,,,,,,,,,,2012,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3884,976b840c-de6f-4859-bf8c-a266e7530302,,,,,,,,,,,,,,,,,,,,,,,,,,2020,498cadc8-b8f6-4008-902e-76281101237d,0.0
3885,7411a500-a83c-4c94-9bb9-1da33b5e9240,,,,,,,,,,,,,,,,,,,,,,,,,,2019,498cadc8-b8f6-4008-902e-76281101237d,0.0
3886,ff590b86-413e-4c2d-8eda-29bc9f34a12b,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3887,8a7328a9-7878-4cb0-b78d-3e55d3479bff,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3888,e702e45d-4bf5-4848-bd78-c74333b4b039,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3889,22c25af7-4b51-4c7d-8c2d-48582cc2c4a4,,,,,,,,,,,,,,,,,,,,,,,,,,2023,498cadc8-b8f6-4008-902e-76281101237d,0.0
3890,a85c8eaa-2265-4a23-865b-5993abfcaef4,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3891,cc737e47-dc67-436c-a450-bba8cbffbf29,,,,,,,,,,,,,,,,,,,,,,,,,,2003,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3892,7d76ad5c-00d9-45f0-93cc-f397bee25653,,,,2,,,1,,,,,,,,Mestrado,,8,,,,,,16,,4,None,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.75
3893,aaabe831-7cb0-4063-bbd9-7c84f648eda7,,,,,,,,,,,,,,,,,,,,,,,,,,2009,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3894,6fb5d9e3-4728-46c7-9042-2ce39371583f,,,,,,,,,,,,,,,,,,,,,,,,,,2017,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3895,83c6d22e-6fb0-4698-bf4d-098ef3c4c313,,,,,,,,,,,,,,,,,,,,,,,,,,2011,498cadc8-b8f6-4008-902e-76281101237d,0.0
3896,da47abce-7d09-45e7-8aa0-1e482ddf4db2,,,,,,,,,,,,,,,,,,,,,,,,,,2020,498cadc8-b8f6-4008-902e-76281101237d,0.0
3897,4d2635a3-9775-4995-80e2-ddcc2cfe5e70,,,,,,,,,,,,,,,,,,,,,,,,,,2013,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3898,f741a55e-0aeb-4b2b-ac5d-6ec0cbdf63a2,,,,,,,,,,,,,,,,,,,,,,,,,,2014,498cadc8-b8f6-4008-902e-76281101237d,0.0
3899,1c45e520-9200-482a-b50d-ef5cfd33fb90,,,,1,,,,1,1,,,,,,Doutorado,,,,,,,,2,,13,2011,68125729-c357-4830-ba4d-ec3ca757c323,1.125
3900,fe4609b3-2d2f-4369-8b31-39d73592d650,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3901,11422042-54ce-4f79-8481-4c2b92c6fa66,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3902,2d10b59c-e0e2-4245-a98b-f64a1308a80b,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3903,876c2a3e-b23e-4dd2-a748-997d5b464566,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3904,c98d86ea-1be6-4630-8eb3-2f78fd56a5b6,,,,,,,,,,,,,,,,,,,,,,,,,,2021,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3905,64307ede-2b87-41bd-93fc-8e544e4e149a,,,,,,,,,,,,,,,,,,,,,,,,,,2002,498cadc8-b8f6-4008-902e-76281101237d,0.0
3906,b8815599-e87c-45cd-80a9-052d5e2f1dd0,,,,5,,,3,1,1,1,,1,3,1,Doutorado,1,9,,5,,,,5,,3,2014,498cadc8-b8f6-4008-902e-76281109187d,3.87
3907,58807275-9345-4d19-a10c-9dc0693d63c1,,,,,,,,,,,,,,,,,,,,,,,,,,2015,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3908,22610976-6120-430d-b060-096ba84d4de5,,,,,,,,,,,,,,,,,,,,,,,,,,2003,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3909,ce74d283-2bae-4063-9485-0647b09f4ad9,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3910,b3d39d8c-caa9-487a-a70f-5c36955f3626,,,,,,,,,,,,,,,,,,,,,,,,,,2021,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3911,9cb6fbb3-1ea2-411e-8bc0-42274d822600,,,,,,,,,,,,,,,,,,,,,,,,,,1997,498cadc8-b8f6-4008-902e-76281101237d,0.0
3912,3b335aa1-1253-4b3a-a563-5800e248545f,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3913,904bbac4-fa6b-42ba-8115-a7cde73d324c,,,,,,,,,,,,,,,,,,,,,,,,,,2021,498cadc8-b8f6-4008-902e-76281101237d,0.0
3914,b29223bf-e891-4b59-a7d9-22629ead3693,,,,,,,,,,,,,,,,,,,,,,,,,,2011,498cadc8-b8f6-4008-902e-76281101237d,0.0
3915,e56d6859-18c3-4386-a430-09ecc75f75c5,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3916,0044ae6a-1dae-41bd-81b9-08320d16d6a9,,,,,,,,,,,,,,,,,,,,,,,,,,2011,498cadc8-b8f6-4008-902e-76281101237d,0.0
3917,61c963cc-0542-4f5c-b839-04bfd5c71b3e,,,,,,,,,,,,,,,,,,,,,,,,,,2011,498cadc8-b8f6-4008-902e-76281101237d,0.0
3918,e992ff36-3df0-4fc9-af81-e67917389fb3,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3919,bbf23087-891f-4871-a9b4-b489b7da2d8f,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3920,37b83e51-c07c-4850-b102-dbc6cc0b309d,,,,,,,,,,,,,,,,,,,,,,,,,,2021,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3921,defe302b-d8e9-4fa4-9506-25503badf585,,,,,,,,,,,,,,,,,,,,,,,,,,2012,498cadc8-b8f6-4008-902e-76281101237d,0.0
3922,f884a77d-8625-4e8b-b04e-22ce85717f02,,,,,,,,,,,,,,,,,,,,,,,,,,2023,498cadc8-b8f6-4008-902e-76281101237d,0.0
3923,9c026487-aac9-4370-8ae5-89719a348a36,,,,,,,,,,,,,,,,,,,,,,,,,,2023,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3924,e5f2035c-de00-4c43-9a69-1dcb3b114fe2,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3925,21d20629-8174-43c9-9050-d682f0f5d670,,,,,,,,,,,,,,,,,,,,,,,,,,2008,498cadc8-b8f6-4008-902e-76281101237d,0.0
3926,dfbb18ef-1f15-471b-9db4-051c24756c59,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3927,85c4d3d6-96f3-4541-9b8f-5d256a34dfbb,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3928,d8883eb6-e900-4b8c-b287-42767c1d04c3,,,,,,,,,,,,,,,,,,,,,,,,,,2020,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3929,749bd84b-a4d0-4c64-b334-f551c3cefc0c,,,,,,,,,,,,,,,,,,,,,,,,,,2016,498cadc8-b8f6-4008-902e-76281101237d,0.0
3930,4ceddc8b-6baf-4c36-bc14-379d883c5dd7,,,,,,,,,,,,,,,,,,,,,,,,,,2007,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3931,bdba7fcc-a744-40b9-b59f-30328a952efc,,,,,,,,,,,,,,,,,,,,,,,,,,2009,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3932,c856abb7-53ca-479f-915b-579bea585006,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
3933,86b36a53-c9b5-4e79-9207-d568a051c9cb,,,,,,,,,,,,,,,,,,,,,,,,,,1984,498cadc8-b8f6-4008-902e-76281101237d,0.0
3934,812293ee-9fac-41a0-9d5d-a31422dec83d,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3935,e2248637-2ddb-49fa-8b10-a0c76032f2c7,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3936,329ecd9c-7d05-49b1-9fb7-ab3d8ea8b3bc,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
3937,1556ffb6-2b38-4ebf-a550-f1b5706b5d9d,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
